order_id,customer_id,order_date,order_status,payment_method,shipping_city,shipping_state,shipping_country
ORD000295,CUST03798,2024-10-19 20:46:33,Shipped,Debit Card,Orlando,FL,United States
ORD000296,CUST00403,2024-10-09 00:09:42,Processing,Apple Pay,Richmond,VA,United States
ORD000297,CUST00111,2024-09-16 18:34:18,Processing,PayPal,Los Angeles,CA,United States
ORD000298,CUST01150,2024-11-26 18:34:36,Delivered,Apple Pay,Los Angeles,CA,United States
ORD000299,CUST03742,2024-12-19 10:32:58,Delivered,Credit Card,Alexandria,VA,United States
ORD000300,CUST00512,2024-04-30 14:46:23,Delivered,Apple Pay,Dallas,TX,United States
ORD000301,CUST02590,2024-11-04 20:57:52,Delivered,PayPal,Rochester,NY,United States
ORD000302,CUST03493,2024-11-17 17:50:56,Delivered,PayPal,Tampa,FL,United States
ORD000303,CUST02655,2025-02-15 17:39:17,Delivered,PayPal,Miami,FL,United States
ORD000304,CUST02862,2024-11-15 05:24:30,Delivered,Apple Pay,Peoria,IL,United States
ORD000305,CUST04451,2024-11-26 15:47:50,Delivered,Credit Card,Orlando,FL,United States
ORD000306,CUST04276,2025-01-24 18:12:45,Delivered,PayPal,Peoria,IL,United States
ORD000307,CUST01907,2024-07-20 23:49:05,Delivered,PayPal,Buffalo,NY,United States
ORD000308,CUST03691,2024-05-15 00:50:40,Cancelled,Credit Card,Naperville,IL,United States
ORD000309,CUST00881,2024-01-03 14:55:21,Delivered,Debit Card,Peoria,IL,United States
ORD000310,CUST02575,2024-02-11 18:42:30,Delivered,Credit Card,San Jose,CA,United States
ORD000311,CUST02210,2024-07-06 21:56:04,Shipped,Debit Card,Tacoma,WA,United States
ORD000312,CUST04297,2024-01-24 22:08:49,Processing,Credit Card,Austin,TX,United States
ORD000313,CUST04432,2024-02-17 21:57:00,Delivered,Debit Card,Seattle,WA,United States
ORD000314,CUST03190,2025-02-13 14:00:36,Delivered,Debit Card,San Diego,CA,United States
ORD000315,CUST04708,2024-10-17 00:59:09,Shipped,Apple Pay,Los Angeles,CA,United States
ORD000316,CUST00145,2025-02-15 11:52:14,Delivered,Credit Card,Springfield,IL,United States
ORD000317,CUST03561,2024-07-16 12:05:50,Delivered,Debit Card,Dallas,TX,United States
ORD000318,CUST04571,2025-03-23 13:41:09,Cancelled,Debit Card,Seattle,WA,United States
ORD000319,CUST04303,2024-03-02 16:54:08,Shipped,Debit Card,Albany,NY,United States
ORD000320,CUST00953,2024-03-25 16:00:55,Delivered,Credit Card,New York,NY,United States
ORD000321,CUST00160,2024-02-01 09:14:47,Processing,Debit Card,San Diego,CA,United States
ORD000322,CUST03609,2024-10-17 12:50:49,Delivered,Apple Pay,Peoria,IL,United States
ORD000323,CUST00147,2025-03-08 02:25:44,Cancelled,PayPal,Peoria,IL,United States
ORD000324,CUST02487,2024-11-26 10:56:53,Delivered,Apple Pay,San Diego,CA,United States
ORD000325,CUST03742,2025-02-22 07:54:14,Shipped,Credit Card,Alexandria,VA,United States
ORD000326,CUST02628,2024-09-03 21:27:10,Delivered,Credit Card,Alexandria,VA,United States
ORD000327,CUST03454,2025-01-11 18:37:33,Delivered,Credit Card,Orlando,FL,United States
ORD000328,CUST04975,2024-11-26 08:20:06,Delivered,Apple Pay,New York,NY,United States
ORD000329,CUST01421,2025-03-15 15:10:12,Delivered,Credit Card,Peoria,IL,United States
ORD000330,CUST03707,2025-03-08 00:11:53,Delivered,Debit Card,Jacksonville,FL,United States
ORD000331,CUST01825,2024-01-23 10:01:38,Shipped,Apple Pay,Spokane,WA,United States
ORD000332,CUST03398,2024-03-31 20:13:36,Processing,PayPal,New York,NY,United States
ORD000333,CUST04610,2024-03-18 04:01:57,Delivered,Apple Pay,Tampa,FL,United States
ORD000334,CUST01087,2024-03-23 03:29:52,Delivered,Credit Card,Austin,TX,United States
ORD000335,CUST04463,2024-10-06 06:56:00,Cancelled,Debit Card,San Diego,CA,United States
ORD000336,CUST02801,2024-11-18 13:18:53,Processing,Apple Pay,Richmond,VA,United States
ORD000337,CUST03005,2024-12-19 17:27:36,Shipped,Credit Card,Richmond,VA,United States
ORD000338,CUST00751,2024-07-25 14:01:10,Delivered,Debit Card,New York,NY,United States
ORD000339,CUST01310,2024-02-03 02:24:18,Delivered,Debit Card,Tampa,FL,United States
ORD000340,CUST03455,2025-02-19 17:09:15,Delivered,PayPal,Albany,NY,United States
ORD000341,CUST02012,2024-02-08 01:27:37,Delivered,Credit Card,Austin,TX,United States
ORD000342,CUST02717,2024-04-05 23:36:13,Processing,PayPal,Dallas,TX,United States
ORD000343,CUST01725,2024-08-29 23:02:35,Delivered,Apple Pay,Miami,FL,United States
ORD000344,CUST01486,2024-06-06 09:45:08,Delivered,Credit Card,Rochester,NY,United States
ORD000345,CUST02100,2024-08-04 08:35:37,Shipped,Debit Card,Austin,TX,United States
ORD000346,CUST03814,2024-10-05 04:23:19,Delivered,Debit Card,Rochester,NY,United States
ORD000347,CUST03720,2025-02-07 10:59:53,Delivered,PayPal,Spokane,WA,United States
ORD000348,CUST00763,2024-05-11 04:49:27,Delivered,Credit Card,Austin,TX,United States
ORD000349,CUST02881,2024-06-14 09:36:34,Delivered,Debit Card,San Jose,CA,United States
ORD000350,CUST01784,2024-01-31 22:34:51,Cancelled,Apple Pay,Los Angeles,CA,United States
ORD000351,CUST02092,2024-07-23 20:21:49,Delivered,Credit Card,San Jose,CA,United States
ORD000352,CUST04624,2025-02-25 03:03:11,Delivered,Debit Card,Richmond,VA,United States
ORD000353,CUST02833,2024-02-18 03:09:16,Delivered,Debit Card,Rochester,NY,United States
ORD000354,CUST01009,2024-06-05 09:47:55,Processing,Apple Pay,Virginia Beach,VA,United States
ORD000355,CUST01741,2024-05-04 19:48:35,Delivered,PayPal,Springfield,IL,United States
ORD000356,CUST02433,2024-10-13 03:38:44,Delivered,Debit Card,New York,NY,United States
ORD000357,CUST00459,2024-10-10 20:53:45,Delivered,Debit Card,Springfield,IL,United States
ORD000358,CUST01242,2024-12-30 01:26:28,Delivered,PayPal,Richmond,VA,United States
ORD000359,CUST04851,2024-08-12 01:39:40,Shipped,Apple Pay,Austin,TX,United States
ORD000360,CUST00151,2024-12-07 00:15:36,Delivered,Apple Pay,Naperville,IL,United States
ORD000361,CUST02984,2024-06-19 06:52:39,Delivered,Debit Card,Peoria,IL,United States
ORD000362,CUST02690,2024-08-10 10:51:57,Delivered,Debit Card,Seattle,WA,United States
ORD000363,CUST00607,2024-11-13 09:28:46,Processing,PayPal,Naperville,IL,United States
ORD000364,CUST03175,2025-02-25 21:41:31,Delivered,PayPal,Spokane,WA,United States
ORD000365,CUST03210,2024-01-28 16:50:31,Delivered,PayPal,Norfolk,VA,United States
ORD000366,CUST03329,2025-03-24 14:07:54,Delivered,Credit Card,Austin,TX,United States
ORD000367,CUST01475,2024-09-28 12:32:32,Delivered,PayPal,Peoria,IL,United States
ORD000368,CUST00784,2024-08-09 08:30:12,Shipped,Credit Card,Spokane,WA,United States
ORD000369,CUST00039,2025-03-29 16:06:45,Delivered,Debit Card,Tacoma,WA,United States
ORD000370,CUST02425,2024-10-11 16:16:44,Delivered,Credit Card,Rochester,NY,United States
ORD000371,CUST04722,2025-01-23 12:42:59,Shipped,Credit Card,Houston,TX,United States
ORD000372,CUST04771,2024-01-18 22:53:05,Delivered,PayPal,Peoria,IL,United States
ORD000373,CUST01931,2024-04-27 00:25:02,Shipped,PayPal,Chicago,IL,United States
ORD000374,CUST02279,2024-02-22 15:46:49,Delivered,Apple Pay,Tampa,FL,United States
ORD000375,CUST03096,2024-05-31 08:36:45,Delivered,Credit Card,Buffalo,NY,United States
ORD000376,CUST04815,2025-02-19 13:31:36,Cancelled,Debit Card,Richmond,VA,United States
ORD000377,CUST02236,2025-01-09 07:25:41,Delivered,Credit Card,Buffalo,NY,United States
ORD000378,CUST04561,2024-09-24 07:23:42,Shipped,PayPal,San Francisco,CA,United States
ORD000379,CUST01059,2024-01-24 02:58:24,Delivered,PayPal,Rochester,NY,United States
ORD000380,CUST00555,2024-03-29 09:22:37,Delivered,Debit Card,Jacksonville,FL,United States
ORD000381,CUST02974,2024-08-17 09:48:07,Shipped,Apple Pay,Alexandria,VA,United States
ORD000382,CUST02609,2025-02-25 10:38:22,Delivered,Apple Pay,Tampa,FL,United States
ORD000383,CUST01078,2025-02-05 08:34:26,Shipped,Apple Pay,Dallas,TX,United States
ORD000384,CUST01705,2025-02-27 11:00:58,Shipped,PayPal,Springfield,IL,United States
ORD000385,CUST02640,2024-07-18 21:40:11,Delivered,Debit Card,Richmond,VA,United States
ORD000386,CUST02261,2024-11-12 10:46:47,Delivered,PayPal,Orlando,FL,United States
ORD000387,CUST00173,2024-10-03 04:42:10,Delivered,Debit Card,Orlando,FL,United States
ORD000388,CUST01412,2024-10-31 17:12:23,Delivered,Apple Pay,Albany,NY,United States
ORD000389,CUST00848,2024-07-23 22:41:54,Delivered,PayPal,Miami,FL,United States
ORD000390,CUST01848,2024-06-05 09:25:53,Delivered,Credit Card,Houston,TX,United States
ORD000391,CUST01345,2024-04-19 06:58:27,Delivered,PayPal,San Francisco,CA,United States
ORD000392,CUST01966,2024-11-25 08:15:24,Delivered,PayPal,Houston,TX,United States
ORD000393,CUST01265,2024-09-01 01:00:55,Shipped,PayPal,Bellevue,WA,United States
ORD000394,CUST02988,2024-11-27 01:54:02,Delivered,Apple Pay,Houston,TX,United States
ORD000395,CUST03725,2024-09-06 08:51:12,Cancelled,Apple Pay,San Francisco,CA,United States
ORD000396,CUST04109,2024-04-18 18:09:40,Shipped,Credit Card,Jacksonville,FL,United States
ORD000397,CUST02372,2024-12-13 16:41:36,Delivered,Credit Card,Spokane,WA,United States
ORD000398,CUST03284,2024-03-20 10:11:22,Delivered,PayPal,Albany,NY,United States
ORD000399,CUST02011,2024-08-16 05:30:21,Delivered,Apple Pay,Austin,TX,United States
ORD000400,CUST02705,2024-06-19 14:15:08,Delivered,PayPal,Tacoma,WA,United States
ORD000401,CUST01020,2024-12-24 14:30:40,Delivered,Apple Pay,San Diego,CA,United States
ORD000402,CUST04716,2025-03-10 04:56:06,Delivered,Credit Card,Houston,TX,United States
ORD000403,CUST04370,2024-09-02 04:23:02,Shipped,PayPal,Peoria,IL,United States
ORD000404,CUST00449,2025-02-01 08:22:01,Delivered,Credit Card,Seattle,WA,United States
ORD000405,CUST00896,2024-03-18 20:47:47,Delivered,Credit Card,Jacksonville,FL,United States
ORD000406,CUST03789,2024-04-26 05:01:44,Shipped,Debit Card,Peoria,IL,United States
ORD000407,CUST02265,2024-08-07 16:44:50,Delivered,Debit Card,Buffalo,NY,United States
ORD000408,CUST03175,2024-10-23 02:27:14,Processing,PayPal,Spokane,WA,United States
ORD000409,CUST02876,2024-02-11 01:32:21,Delivered,PayPal,Peoria,IL,United States
ORD000410,CUST04130,2025-01-17 01:41:30,Delivered,Debit Card,San Francisco,CA,United States
ORD000411,CUST03051,2024-03-22 04:10:25,Shipped,Debit Card,Miami,FL,United States
ORD000412,CUST04442,2024-03-22 15:13:01,Delivered,PayPal,Seattle,WA,United States
ORD000413,CUST02347,2025-01-23 02:13:05,Delivered,Debit Card,Naperville,IL,United States
ORD000414,CUST01297,2024-11-10 04:34:52,Delivered,Apple Pay,Bellevue,WA,United States
ORD000415,CUST03858,2024-10-03 08:36:32,Cancelled,Credit Card,Virginia Beach,VA,United States
ORD000416,CUST00391,2024-04-16 06:40:41,Delivered,Credit Card,Alexandria,VA,United States
ORD000417,CUST01230,2024-03-23 17:17:05,Cancelled,PayPal,San Antonio,TX,United States
ORD000418,CUST04913,2025-03-04 06:21:37,Delivered,Apple Pay,Orlando,FL,United States
ORD000419,CUST00989,2024-04-21 17:11:56,Delivered,Debit Card,Virginia Beach,VA,United States
ORD000420,CUST01674,2024-01-16 19:49:42,Delivered,Apple Pay,Orlando,FL,United States
ORD000421,CUST01444,2024-02-12 05:52:29,Processing,Debit Card,Peoria,IL,United States
ORD000422,CUST02660,2025-01-22 03:43:11,Delivered,Debit Card,Alexandria,VA,United States
ORD000423,CUST02082,2024-01-15 03:36:56,Processing,PayPal,New York,NY,United States
ORD000424,CUST01284,2024-09-13 23:39:21,Delivered,PayPal,Seattle,WA,United States
ORD000425,CUST00412,2024-11-10 22:11:15,Delivered,Apple Pay,Bellevue,WA,United States
ORD000426,CUST00834,2024-12-31 21:40:48,Shipped,Apple Pay,Virginia Beach,VA,United States
ORD000427,CUST01257,2024-01-02 18:31:23,Shipped,PayPal,Bellevue,WA,United States
ORD000428,CUST01754,2024-12-21 09:10:53,Delivered,Credit Card,Spokane,WA,United States
ORD000429,CUST04496,2024-08-19 22:09:00,Delivered,Debit Card,Chicago,IL,United States
ORD000430,CUST02756,2024-11-11 09:02:50,Processing,Credit Card,San Antonio,TX,United States
ORD000431,CUST04671,2025-02-18 13:18:56,Processing,Credit Card,San Jose,CA,United States
ORD000432,CUST03506,2024-08-28 16:01:52,Delivered,Apple Pay,Houston,TX,United States
ORD000433,CUST03956,2024-11-14 10:53:01,Delivered,Credit Card,Bellevue,WA,United States
ORD000434,CUST02916,2024-06-04 09:07:57,Delivered,Debit Card,Orlando,FL,United States
ORD000435,CUST00159,2024-12-06 11:49:44,Shipped,PayPal,Buffalo,NY,United States
ORD000436,CUST01105,2025-03-04 21:36:14,Delivered,PayPal,Dallas,TX,United States
ORD000437,CUST03328,2024-04-06 15:07:43,Delivered,Credit Card,Tampa,FL,United States
ORD000438,CUST01569,2024-02-11 15:55:48,Delivered,Credit Card,Dallas,TX,United States
ORD000439,CUST00626,2025-01-21 09:08:12,Delivered,Apple Pay,Rochester,NY,United States
ORD000440,CUST04322,2024-10-01 22:09:41,Delivered,PayPal,Virginia Beach,VA,United States
ORD000441,CUST03435,2024-09-20 23:07:03,Delivered,Apple Pay,Chicago,IL,United States
ORD000442,CUST01481,2024-02-12 17:17:01,Delivered,PayPal,Miami,FL,United States
ORD000443,CUST04158,2024-12-08 06:56:50,Delivered,PayPal,Virginia Beach,VA,United States
ORD000444,CUST03874,2024-08-20 01:51:59,Processing,PayPal,Albany,NY,United States
ORD000445,CUST04574,2024-06-15 09:16:42,Delivered,Credit Card,San Francisco,CA,United States
ORD000446,CUST04414,2024-04-17 18:45:33,Delivered,Debit Card,Albany,NY,United States
ORD000447,CUST04188,2024-06-15 21:02:34,Shipped,Debit Card,Jacksonville,FL,United States
ORD000448,CUST01701,2024-05-12 18:12:15,Delivered,Credit Card,Spokane,WA,United States
ORD000449,CUST04399,2024-02-12 00:00:15,Delivered,Debit Card,Dallas,TX,United States
ORD000450,CUST04190,2025-02-26 14:47:00,Shipped,PayPal,Bellevue,WA,United States
ORD000451,CUST03984,2025-02-02 15:04:22,Delivered,Debit Card,Norfolk,VA,United States
ORD000452,CUST03019,2024-04-13 16:37:15,Delivered,Debit Card,Alexandria,VA,United States
ORD000453,CUST00397,2025-01-26 17:16:21,Processing,Credit Card,Alexandria,VA,United States
ORD000454,CUST02528,2024-07-21 00:43:05,Delivered,PayPal,Naperville,IL,United States
ORD000455,CUST02235,2024-11-02 18:09:20,Delivered,Credit Card,Naperville,IL,United States
ORD000456,CUST04586,2024-04-05 06:54:11,Delivered,Apple Pay,Orlando,FL,United States
ORD000457,CUST02375,2024-12-22 22:44:00,Processing,Apple Pay,Richmond,VA,United States
ORD000458,CUST04918,2024-12-09 20:38:02,Shipped,PayPal,Chicago,IL,United States
ORD000459,CUST03998,2024-01-30 12:15:36,Shipped,PayPal,Springfield,IL,United States
ORD000460,CUST01678,2024-09-15 19:51:10,Shipped,Credit Card,Chicago,IL,United States
ORD000461,CUST02898,2024-03-14 02:56:38,Delivered,Credit Card,Austin,TX,United States
ORD000462,CUST01498,2024-03-25 22:28:34,Delivered,PayPal,Los Angeles,CA,United States
ORD000463,CUST03371,2025-01-21 20:52:34,Shipped,Apple Pay,San Antonio,TX,United States
ORD000464,CUST04035,2024-03-13 08:45:01,Delivered,Debit Card,Miami,FL,United States
ORD000465,CUST00060,2024-12-17 16:15:44,Delivered,Apple Pay,Chicago,IL,United States
ORD000466,CUST02515,2024-04-20 20:20:03,Delivered,Apple Pay,Buffalo,NY,United States
ORD000467,CUST03732,2024-04-30 04:59:10,Processing,Debit Card,Seattle,WA,United States
ORD000468,CUST02103,2024-08-05 17:34:34,Delivered,Credit Card,Rochester,NY,United States
ORD000469,CUST04436,2024-06-10 06:01:25,Delivered,Apple Pay,Austin,TX,United States
ORD000470,CUST00161,2024-05-21 09:50:42,Delivered,Credit Card,San Diego,CA,United States
ORD000471,CUST03350,2024-12-22 00:43:06,Delivered,Apple Pay,Buffalo,NY,United States
ORD000472,CUST02749,2024-07-06 15:49:40,Shipped,PayPal,Norfolk,VA,United States
ORD000473,CUST03341,2025-02-26 16:03:52,Delivered,PayPal,San Diego,CA,United States
ORD000474,CUST01432,2024-04-07 18:32:22,Shipped,PayPal,Miami,FL,United States
ORD000475,CUST02375,2024-10-28 08:56:02,Delivered,Debit Card,Richmond,VA,United States
ORD000476,CUST00512,2025-03-23 15:49:01,Delivered,PayPal,Dallas,TX,United States
ORD000477,CUST04807,2024-02-04 12:34:19,Shipped,Apple Pay,Springfield,IL,United States
ORD000478,CUST00843,2024-05-17 23:23:18,Delivered,Debit Card,Peoria,IL,United States
ORD000479,CUST02596,2024-07-21 02:51:38,Delivered,PayPal,Alexandria,VA,United States
ORD000480,CUST04963,2025-03-22 13:52:35,Processing,Credit Card,San Jose,CA,United States
ORD000481,CUST00649,2025-01-08 06:46:33,Processing,Debit Card,Norfolk,VA,United States
ORD000482,CUST02137,2024-04-05 02:11:38,Delivered,PayPal,Los Angeles,CA,United States
ORD000483,CUST03945,2024-08-01 22:12:47,Delivered,PayPal,Seattle,WA,United States
ORD000484,CUST00551,2024-11-05 10:49:36,Shipped,Credit Card,Los Angeles,CA,United States
ORD000485,CUST04069,2024-12-27 03:50:10,Delivered,Apple Pay,Alexandria,VA,United States
ORD000486,CUST01967,2025-02-19 01:18:03,Shipped,Debit Card,Tacoma,WA,United States
ORD000487,CUST00645,2025-01-12 02:05:25,Delivered,PayPal,Austin,TX,United States
ORD000488,CUST02866,2024-01-11 11:37:52,Delivered,PayPal,Houston,TX,United States
ORD000489,CUST04753,2024-09-12 07:01:48,Delivered,Credit Card,Richmond,VA,United States
ORD000490,CUST03374,2024-05-10 17:34:40,Delivered,Apple Pay,Tampa,FL,United States
ORD000491,CUST02729,2024-04-29 22:24:54,Delivered,Credit Card,Virginia Beach,VA,United States
ORD000492,CUST01324,2024-08-15 17:36:08,Cancelled,Credit Card,Jacksonville,FL,United States
ORD000493,CUST03676,2024-10-29 06:59:18,Shipped,PayPal,San Francisco,CA,United States
ORD000494,CUST00064,2025-03-11 20:16:04,Delivered,Apple Pay,Naperville,IL,United States
ORD000495,CUST04251,2024-05-11 06:04:59,Delivered,PayPal,Spokane,WA,United States
ORD000496,CUST04273,2024-08-02 18:56:23,Delivered,Debit Card,San Francisco,CA,United States
ORD000497,CUST01491,2024-08-17 16:14:10,Delivered,Apple Pay,Albany,NY,United States
ORD000498,CUST00907,2024-04-22 17:21:36,Processing,PayPal,San Antonio,TX,United States
ORD000499,CUST01232,2024-04-19 10:14:21,Delivered,Credit Card,Houston,TX,United States
ORD000500,CUST01722,2024-07-02 01:11:49,Shipped,Debit Card,Los Angeles,CA,United States
ORD000501,CUST03301,2024-07-12 15:07:40,Delivered,Debit Card,Spokane,WA,United States
ORD000502,CUST02537,2024-05-30 11:28:33,Shipped,Debit Card,Spokane,WA,United States
ORD000503,CUST01280,2024-10-04 07:36:32,Delivered,Apple Pay,Tampa,FL,United States
ORD000504,CUST02453,2024-04-04 18:38:48,Shipped,Credit Card,Miami,FL,United States
ORD000505,CUST04184,2024-03-29 10:45:09,Delivered,Apple Pay,Peoria,IL,United States
ORD000506,CUST04048,2024-07-22 12:51:56,Delivered,Debit Card,Peoria,IL,United States
ORD000507,CUST03386,2024-03-25 20:34:51,Delivered,PayPal,Springfield,IL,United States
ORD000508,CUST03990,2024-07-24 01:19:23,Delivered,Apple Pay,San Jose,CA,United States
ORD000509,CUST03980,2025-02-12 21:07:02,Shipped,Debit Card,Richmond,VA,United States
ORD000510,CUST03879,2024-04-19 12:20:12,Delivered,Debit Card,Norfolk,VA,United States
ORD000511,CUST00658,2024-12-25 14:13:41,Shipped,Apple Pay,New York,NY,United States
ORD000512,CUST04358,2024-02-14 03:32:10,Delivered,PayPal,San Antonio,TX,United States
ORD000513,CUST03826,2024-12-17 02:04:14,Shipped,PayPal,Rochester,NY,United States
ORD000514,CUST00633,2024-10-22 02:21:05,Delivered,PayPal,San Antonio,TX,United States
ORD000515,CUST02542,2024-01-15 10:48:01,Delivered,Debit Card,Los Angeles,CA,United States
ORD000516,CUST01792,2024-11-28 16:45:18,Delivered,Credit Card,San Diego,CA,United States
ORD000517,CUST02262,2024-04-24 03:10:45,Delivered,Credit Card,San Francisco,CA,United States
